sentence,class
Casa receive the command and watch the stock  if the article are in stock  an employee take the article and send to the customer that he can come to the store,Relevant
 If articles are missing  an email is send to the client to say that the delay will be greater than normally ,Relevant
At the same time  an employee must command the articles missing,Relevant
When the article arrive in stock  an email is send to the customer to advert him that is command is ready,Relevant
The client come to the store and pick his command,Relevant
The process is finish ,Relevant
The process start when a people want to make a party,Relevant
For example  a party in the sand ,Irrelevant
 He ask to his friend an invitation,Relevant
 He put the peoples who accept in a messenger group,Relevant
 He make a sondage to know when his friend s are free and what they want to drink,Relevant
 He receive the result of the survey,Relevant
He go to the supermarket to buy all drinks and food,Relevant
He split the amount from food and drink and send a request payment to his friend,Relevant
 The friends come to the party ,Relevant
 When the party is finish  he  tidies up everything,Relevant
 He sends a message to thanks his friend s for the party  the process is finish,Relevant
Artisans Vitriers Liégeois is a company active in the Liège region that supplies and installs windows  frames and mirrors  ,Irrelevant
The process begins when the customer s insurance company calls the glass company to inform them of a glass breakage ,Relevant
If the glaziery accepts the work  the insurance company will send the customer s details to the glaziery  otherwise the process ends ,Relevant
Once the customer s contact details have been received  the glaziery contacts the customer by telephone to make an appointment ,Relevant
At the time agreed for the appointment  a glass company worker will go to the customer s place to measure the glass to be replaced ,Relevant
If the glass pane faces outwards  the worker will block the hole ,Relevant
For example  with another piece of glass or a wooden board  ,Irrelevant
Once all measurements have been made  the glass company will communicate the measurements and the replacement price to the insurance company for agreement ,Relevant
If the insurance company accepts  the glaziery will order the glass from its supplier  otherwise the process ends ,Relevant
Once the glass has been received  a worker will install the glass at the customer s place ,Relevant
After placing the glass  the company sends the invoice to the insurance company ,Relevant
Once payment has been received  the process is then complete ,Relevant
Twitter is a social network that allows a user to send free micro messages  called tweets  ,Irrelevant
The process begins when a user clicks on the  register  button on the website ,Relevant
The user enters his first and last name ,Relevant
Then the user has to choose between entering an email address or a phone number ,Relevant
Next  the user enters his date of birth ,Relevant
After this  the user is asked whether he agrees that his telephone number or email can be used to allow others to find him ,Relevant
At the same time  it is also asked whether or not the user agrees to be exposed to personalised advertising ,Relevant
Once this has been done  the user is asked to click on  register   which also implies acceptance of the general terms and conditions ,Relevant
The general terms and conditions contain  notably  information on the confidentiality of data and the use of the service  ,Irrelevant
  As soon as the user has clicked  his registration is checked either by sending an email with a link or by sending a text message with a code ,Relevant
  The user enters the code or clicks on the link ,Relevant
  Once the registration has been verified  the user chooses a password ,Relevant
  Once the password has been chosen  the process is complete ,Relevant
The research department analyses the opportunities on the market and the possibilities of realisation at a technical level ,Relevant
For example if there is a lot of competitors or if the market decrease,Irrelevant
The research department produces a report sent to the marketing department mentioning the opportunities and threats,Relevant
The marketing department validates the project  for the factory if the recommendations are good or the process stops if the innovation is too risky ,Relevant
The factory will develop the product on small series ,Irrelevant
We can estimate it at one hundred for the first step ,Irrelevant
The factory send it back to the research department for testing,Relevant
The research department will test the product in real conditions with a panel of consumers on taste  packaging and price,Relevant
The research department produces a report mentioning the points to be improved on the products,Relevant
The report is sent to the factory and to marketing for review,Relevant
The factory change the packaging for green to pink and add nuts in the product,Relevant
After revision  if everything is validated  the design department validates the project,Relevant
The product is sent to the trade marketing department,Relevant
The trade marketing department develop a sale plan and placing it on the shelves of supermarkets,Relevant
The trade marketing send the plan to the supermarket for validation,Relevant
If it is validated the product is marketed and sold in France,Relevant
The marketing department sends its innovation idea to the research department by mail in a document,Relevant
The CV mentions the candidate s experiences  passions and hobbies,Irrelevant
The HR recruitment officer gives an answer,Relevant
If it s negative the process is stoped,Relevant
if it is positive  an invitation is sent to exchange with her for 30 minutes,Relevant
The 30 minute interview takes place,Relevant
We talk about our attraction to the company  our motivations and what we want to do there,Relevant
The recruitment officer sends an email debriefing the interview,Relevant
If it s negative the process is stoped,Relevant
If it is positive  it invites to meet the managers of the service during 1 Hour,Relevant
The 1 hour interview takes place,Relevant
Managers make a phone call to debrief the candidate,Relevant
If it s negative the process is stoped,Relevant
If positive  you are invited to a 20 minute meeting with the manager on duty,Relevant
After this interview the recruitment officer calls the candidate to inform him her whether he she is hired or not,Relevant
If it is a refusal the process is stopped,Relevant
If positive  the candidate sends his her ID  driving licence  health insurance card  rib and diplomas to the human resources department ,Relevant
The human resources department then sends the employment contract,Relevant
The remuneration is written on it and all the benefits,Irrelevant
The candidate returns it signed,Relevant
The hiring process is validated,Relevant
The process starts when the wooden furniture manufacturer receives an order which indicates the size and measurement required for a particular design of a certain type of furniture,Relevant
 The manufacturer must choose the right piece of wood in terms of shape  size  and species according to the order,Relevant
 Then  it is the step concerning the wood cutting and the equipment used depends on the size and shape required by the order,Irrelevant
 A panel saw will be used if it needs light  small  and straight cuts,Irrelevant
 A CNC machine will be used if it needs to cut from a huge and heavier piece of wood or if it needs to cut curves and bends,Relevant
 The next step is the drilling in order to be able to assemble the pieces together by using a CNC machine again,Relevant
 When it is done  wood putty will be spread on the holes or uneven surfaces of the wood pieces,Relevant
 It is because wood is natural and so can have some imperfections,Irrelevant
 Then  sandpaper will be used to smooth the wood pieces,Relevant
 It can be conducted manually or by machines depending on the aera requiring to be smooth out and the shape of it,Irrelevant
 Then  As the sides of wood is raw and plain  a desired pattern will be printed by a compressing machine on it to beautify the wood pieces,Relevant
 The next step is the lamination process where the veneer will be glued onto the core panels of the furniture,Relevant
 A veneer is a slice of real wood and is distinctive depending on the grain  cut  and species of the tree,Irrelevant
 After that  there is another sanding process followed by a colouring process in order to assure the quality of the pieces,Relevant
 The more there are coats of paint  the better the quality will be,Irrelevant
 The wet pain will be dry by a boiler,Relevant
 The next step is the packaging where all the wood pieces will be putted together in the right package accordingly to the order and it will be sent to the customer  finishing the process,Relevant
A car rental business is one of the most affordable ways to rent a car on a weekly or daily basis,Irrelevant
 The process starts when the car renter searches a car on the car rental web portal which are proposed by car owners,Relevant
 It is imperative that the customer has an account on the web page and if it is not the case  he has to create one if he wants to rent a car,Relevant
 After having made his choice  he selects his choice on the web page which will send a booking request to the car owner,Relevant
 To confirm his request  he has to pay a deposit and send a clue that he has a driver s licence,Relevant
 Once it is done  the car owner receives the booking request and can propose an appointment with the renter,Relevant
 If the car owner refuses to propose an appointment  he has to pay back the renter,Relevant
 To conclude the process  the car owner gives the keys of the car to the renter who will pay the rest of the required amount of the transaction,Relevant
  Moreover  they must discuss about the duration of the rental contract,Relevant
 Once everything is done  the renter car can take possession of the car for the duration of the rental contract,Relevant
 When the contract is over  he must return the car to its owner,Relevant
 After that  the process is over,Relevant
 Backmarket is a website on which sellers can sell reconditioned electronic devices,Irrelevant
 The range of products is quite wide,Irrelevant
 The process starts when the client validates its command by validating the shopping basket,Relevant
 Once it is done  the website sends a message asking whether we have a device to resell or not,Relevant
 In case we have a device to resell  we must fill in a kind of questionnaire to estimate the value of the product we want to sell,Relevant
 Then  we are offered a discount depending on the value of the product,Relevant
 Later on  we are directed to the page summarizing the order s  we made 8,Relevant
 In the case where we don t have any device to sell  we are directly directed to the page summarizing the order s  we made,Relevant
 Arrived on this summarizing page  the client  confirms its order,Relevant
The client then chooses the type of payment and pay,Relevant
Once the payment is done  Backmarket sends an email to the customer to confirm that the order is been made and contacts the seller,Relevant
The seller drops off the package at the post office,Relevant
When it is done  he notifies Backmarket,Relevant
Backmarket sends the client an email to let him know that the package has been dispatched,Relevant
After a few days  the client is sent a email telling him that the package will arrive,Relevant
The delivery service in charge of delivering the products give the package to the customer,Relevant
Ultimately  Backmarket sends an email to ask the client its opinion about the service quality,Relevant
The process is finished,Relevant
  UCB is a global biopharmaceutical company focused on creating value for people living with severe diseases in immunology and neurology now and into the future ,Irrelevant
 The company hires 2 students to do a stocktake of the medicines,Relevant
 Boxes are displayed on shelves and each box contains one kind of medicines,Irrelevant
 The medicines are stocked in 8 different rooms of different temperatures  each room having two aisles,Irrelevant
 The process starts with each student counting the medicine from one alley,Relevant
 After counting the number of medicines from one box  each student has to write down on a paper the number they have counted,Relevant
 Once the aisle is done  a double check is done  the students switch places and count the medicines from the other aisle,Relevant
 Each student takes the paper from the other one and write down what he has written,Relevant
 If the two students count the same quantities  they can go to following rooms,Relevant
If the students don t have the same quantities  both have to count again until they count the same number of medicines,Relevant
In each room  some medicines  with an inscription on it  can be discarded,Irrelevant
 The student must then throw them away in a bin,Relevant
When each room is in order  the students have to highlight the products on the paper  highlight in green if the number of medicines calculated by the students is the same as what was previously encoded in the software or highlight in rose if it is not the same,Relevant
Once they finish  the students have to give their paper to the employee who is responsible for them,Relevant
The employee encodes the new results on a software,Relevant
The process starts when the client is introduced to the front desk of the hotel to make the reservation,Relevant
 The employee treats the request based on the customer s preferences and checks if there are any empty rooms in the hotel,Relevant
 If there are empty rooms in the hotel  the hotel employee notify the client about the available rooms,Relevant
 The client confirms his  her room choice  informs the hotel about the staying period  and does the check in,Relevant
 After the end of the client s journey at the hotel  the client makes the payment and does the check out,Relevant
 If the Hotel is in its full capacity  then the desk person informs the client,Relevant
 The process starts when the customer is hungry and goes to the restaurant,Relevant
 The customer orders a pizza,Relevant
 For example  a pizza Margarita 4,Irrelevant
 Then  the waiter takes the order,Relevant
 The chef received the order and prepares the pizza 6,Relevant
 20 minutes after the order is taken  the chef brings the pizza to the waiter,Relevant
 If the customer didn t receive the pizza after 20minutes  he asked for the waiter,Relevant
 The waiter asks the chef to know where the pizza is,Relevant
 When the pizza is ready  the waiter brings the pizza to the customer,Relevant
 The customer eats the pizza and is full,Relevant
 The customer pays for the pizza,Relevant
 Finally  the customer leaves the restaurant and goes home,Relevant
 The process starts when you decide to make some crêpes,Relevant
 You need to prepare the ingredients  floor  eggs  milk  salt  sugar and melted butter ,Relevant
 Put the flour  the salt and the sugar in a bowl,Relevant
 Then  put the eggs into the mixture,Relevant
 Start to mix everything and when the mixture becomes think  add the milk by little,Relevant
 After that  add the melted butter and mix well,Relevant
 Put some butter into the pan and heat it,Relevant
 Pour a small ladle of dough into the pan in order to distribute the dough over the entire surface,Relevant
 When the pancake turns a light red color  you can turn it over,Relevant
 Cook for about a minute on this side,Relevant
 Finally  the pancake is ready and you can eat it,Relevant
 The process start when the customer choose a bank,Relevant
 Then he visit the bank branch or website,Relevant
  He Send a request to the bank and ask for the opening of a bank account ,Relevant
 He wait for the bank respond,Relevant
 The bank asks for further information and document in order to open a bank account,Relevant
 The customer provides his information and financial history,Relevant
The customer receive the consent terms ,Relevant
The customers print  Sign  and Mail it ,Relevant
 He receives the ok of the bank ,Relevant
 Start Using the Account,Relevant
The request is fulfilled ,Relevant
The process starts when an employee submits a vacation request form to his manager ,Relevant
The manager sends an email to the employee acknowledging the receipt and also ,Relevant
The employee s manager reviews the request and either approves or rejects it,Relevant
If rejected the form is sent back to the employee for additional information or modification,Relevant
The review loop repeats indefinitely until it s approved,Relevant
When the vacation request has been approved it s sent to the Human Resources department for processing,Relevant
The responsible person in HR registers the vacation days and enters the number of remaining days into the form,Relevant
The human resources R notifies the employees that the request has been approved ,Relevant
The employees talk with his colleagues about it s request ,Relevant
The employees also talk to his parent about its request,Relevant
The employees addresses a good receipt mail or message to the human resources and that s the end of the process,Relevant
This process begins once after receipt of the item by the customer,Relevant
The customer must first connect to his SHEIN account ,Relevant
Then go to  my orders  in order to select the order he wishes to return ,Relevant
Then click on the return of the item ,Relevant
Then select the means of return ,Relevant
At this level the customer has to decide to send it by itself or to send it to the drop off point  Relay Mondial    ,Relevant
If he decides to send it personally then he will send the article directly to the address communicated to him,Relevant
Once the shipment is made  SHEIN receives  checks the quality and issues a refund   ,Relevant
But insofar as the customer decides to make a deposit at the Relay Mondial point  the customer will print the return label that he will stick on the package ,Relevant
Then drop the package at a point  Relay Mondial  closest to his home   ,Relevant
Once the deposit is made SHEIN receives  checks the quality and issues the refund ,Relevant
This process begins when a department runs out of material ,Relevant
The head of the department fills out a voucher for expressing the need that he gives to the storekeeper  ,Relevant
The shopkeeper receives the voucher  checks whether the product requested is in stock ,Relevant
If so  he enters the voucher  has the voucher signed by the applicant and performs a delivery,Relevant
Since the item is not in stock  it retains the voucher and initiates an order with the supplier   ,Relevant
Once the item has been received from the supplier  the storekeeper enters the voucher  has it signed by the applicant and makes the delivery ,Relevant
 BaByliss is the company where I worked as a student  I worked on the suppliers  invoices,Irrelevant
 The process starts when an employee receives an invoice from a customer,Relevant
 For example an invoice from Carrefour,Irrelevant
 The employee prints the invoice twice,Relevant
 Both copies must be brought to the accounting department,Relevant
 The first copy must be filed in the first classification which is done in alphabetical order,Relevant
 The second copy must be posted by an employee of the accounting department,Relevant
 To post an invoice consists for example in assigning to the invoice the number of the supplier  the number of the general leger account  the number of the department which made the expense,Irrelevant
 Then the CEO has to check if the invoice is posted in a correct way,Relevant
 Afterwards  there are two options  either the CFO validates the invoice  or the CEO doesn t validate the invoice  then the employee has to remake it until the CFO valid it,Relevant
 When the CFO has validated the allocation  an employee of the accounting department can book the invoice on SAP,Relevant
 At the end of the booking  the employee must write on the invoice the number generated by SAP,Relevant
 The employee fills the second copy in the second classification which is done by booking number  number generated by SAP   the process is finished,Relevant
 As scout leaders  we must organize a day trip every year,Irrelevant
 The process starts with the first meeting between leaders  the staff  to organize the day trip during which the leaders share their ideas together,Relevant
 Then the staff musts select one destination,Relevant
 The destination can be for example Oostende  Brucellas  Maastricht ,Irrelevant
 The staff makes the invitation,Relevant
 When the invitation is made  the staff sends it via emails to the parents and via Instagram to the scouts,Relevant
 Then the scouts of their parents must confirm their participation or not to the staff,Relevant
 If the Scout does not participate in the day trip  the process ends here,Relevant
 If the Scout participates at the day trip  she must pay by transfer to the scouts  bank account,Relevant
 When the staff has received all the payments  they can request for the reduction of scouts on the SNCB website,Relevant
 The staff receives the confirmation of its request from the SNCB,Relevant
 After receiving the confirmation of their request the staff can pick up the tickets at the train station and the process is over because everything is ready for the D day,Relevant
A small company produces and sells artisanal ice cream,Irrelevant
In summer  customers can order ice cream to take away directly from the counter  or enjoy an ice cream on the terrace,Irrelevant
The person at the counter takes the orders  collects the money and makes the ice cream to go,Relevant
For example  an ice cream cone with 2 scoops of lemon melon with whipped cream,Irrelevant
The waitress takes orders from the terrace  cashes in and makes the ice cream cups,Relevant
For example  a mikado pancake and a fanta,Irrelevant
When there is a shortage of a particular flavour  the manageress must be contacted  who is responsible for restocking the fridges,Relevant
The manageress also takes care of everything that revolves around the creation of ice cream  namely  fetching the necessary ingredients  e g   milk from the neighbouring farm  fruit from the local yard   preparing the ice cream,Relevant
A customer may also come to the counter to order litres of ice cream or ice cream cakes,Relevant
In this case  the manageress is called in and takes care of recording the orders,Relevant
The person at the counter collects the orders,Relevant
People who come to the counter can also pick up their order  in which case the manager is called and takes care of packing the order and passing it on to the customer,Relevant
At the end of the day  the counter person and the waitress count all the orders made  clean the space and put the tips in the common pot,Relevant
 Takeway is an online food ordering company,Irrelevant
 The process starts when a customer validates and pays his order with a restaurant proposed by the platform,Relevant
 In the platform  customers can choose between different plates and different restaurants,Irrelevant
 Then takeaway customer service receives a message notifying the order,Relevant
 And Takeaway sends a confirmation request to the restaurant,Relevant
 After thatThe restaurant confirms or denies the order,Relevant
 Takeaway receive a notification,Relevant
 Meanwhile  the restaurant prepares the order,Relevant
 If the order is rejected  Takeaway apologizes by email and refunds the customer and the process is finished,Relevant
 If the order is accepted  Takeaway confirms the order by email,Relevant
 At the same time  Takeaway sends a delivery man to pick up the order,Relevant
 At the same time  the restaurant prepares the order,Relevant
 Then  the customer receives the delivery delays,Relevant
 The restaurant sends a notification to Takeaway when the order is ready to be delivered,Relevant
 The restaurant tries to respect delays to get real customer satisfaction,Irrelevant
 Takeaway signals to the customer that the delivery man is on his way,Relevant
 The customer receives his order  the process is finished,Relevant
 Uber eats is an american online food ordering and delivery platform,Irrelevant
 The process starts when a restaurant tells Uber eats that they need a driver,Relevant
 Uber eats sends the notification to the driver closest to the restaurant,Relevant
 The driver receives the notification with the name and address of the restaurant,Relevant
 The driver accepts or refuses the ride,Relevant
  if refusal  Uber eats sends the request to another driver ,Relevant
 Uber eats sends the restaurant GPS data to the driver,Relevant
 The GPS data are connected with uber eats system and also show the delivery process to the customer,Irrelevant
 The driver goes to the restaurant,Relevant
 The driver picks up the order,Relevant
 The driver notifies it to Uber eat,Relevant
 Uber eats sends to the driver the address of the delivery location and the GPS data,Relevant
 The driver goes to the customer s house to deliver,Relevant
 Uber eats sends the amount of the race to the driver at the end of the delivery  the process is finished,Relevant
Big airline is a company  which daily manage complaints and feedbacks of hundreds of people  ,Irrelevant
Process starts when SMM manager receives a comment under a post  ,Relevant
A comment can be either positive or negative  ,Irrelevant
In cause of a positive comment  manager writes an answer and sends it under the post  ,Relevant
If a comment is negative and includes disrespectful words  manager deletes this comment and blocks the sender  ,Relevant
Otherwise  manager takes the claim in work  ,Relevant
First  manager asks the customer to specify all the details of the situation and the booking code in a private message  ,Relevant
Once customer contacts manager in private message  manager has one hour to take the first contact and answers  ,Relevant
While considering a claim  manager uses empathy and a personal approach  ,Relevant
Manager solves the problem of the client  involving the relevant departments to support ,Relevant
Once the claim is resolved and the client is informed about the results  manager creates a report with all the necessary information  ,Relevant
Finally  manager sends a final report of the day to the top manager  ,Relevant
Process starts with the identification of a potential client  ,Relevant
The sales manager fills in a form with the necessary information such as country  budget  timeline  product offered  ,Relevant
Then the sales manager organizes a review with the chief marketing officer to validate the interest for this prospect  ,Relevant
If the interest is not confirmed the sales manager politely declines the client  ,Relevant
Otherwise  the sale manager passes the case to the proposal team  ,Relevant
The proposal team is responsible to prepare commercial and technical offer for the client  ,Relevant
Once the offer is prepared and validated  the sales manager transmits the offer to the client and organizes a virtual meeting to present the offer and answers any question  ,Relevant
If the offer is accepted by the client  the proposal team with support of the legal team drafts a contract  ,Relevant
The proposal and sales managers review the contract with the client before signature  ,Relevant
The CEO travels to sign the contract with the client  ,Relevant
The flight is in the business class  ,Irrelevant
In July  there is a scout camp,Irrelevant
 The preparation starts early,Irrelevant
 First of all scoutmasters have to choose a place for this camp,Relevant
 They must reserve it,Relevant
 If there is no other reservation for this place  they have to put down a deposit to the owner,Relevant
 If there is already a reservation  they have to search for another location,Relevant
 Once they found the camp site  they have to think about games and material,Relevant
 If the material is damaged  they have to buy new one,Relevant
 Meanwhile they have to tell the parents of the scouts about the camp,Relevant
 The scoutmasters send a document to collect information,Relevant
 These information can be the name  first name  address for instance,Irrelevant
 If the parents agree to let their child go the camp  they have to send back a message and the inscription to the camp is done,Relevant
 If the parents don t agree  they still have to send a message and there is no inscription,Relevant
 If there is a valid inscription  the parents receive the information concerning the location and the date,Relevant
The first step to ship a present abroad is to go to the delivery agency,Relevant
 You will have to tell the place where the package must be sent,Relevant
 They need information such as the country  the town  the street   Then the present is weighed,Irrelevant
 Different packaging will be used depending on the weight of the package,Irrelevant
 If the weight is under 1kg  an envelope will be used,Relevant
 But if it s above 1kg  they will use a cardboard box,Relevant
 Once the packaging is defined  the poste agency will apply a stamp on the package,Relevant
 You will have to pay for this service,Relevant
 They keep the package in the agency to ship it,Relevant
 Every Wednesday packages are collected for delivery,Relevant
 The day of delivery  you will receive a message with the information of the shipment,Relevant
 After this message you will have to wait up to 5 days  depending on where you want to send the package,Relevant
 Once the package is received  you will receive a message confirming the receipt,Relevant
 If you don t receive a message after 5 days  you have to contact the agency,Relevant
 Either there was an error and they restart the delivery process,Relevant
 In this case you earn a small compensation,Irrelevant
 Or the package is lost and they compensate the entire product  because this is their fault,Relevant
Amazon is an American online retailer offering a wider range of books,Irrelevant
The process starts when a person wants a book quickly,Relevant
The person makes the order on the Amazon platformer ,Relevant
He choose for example  the ‘Crime and Punishment  roman,Irrelevant
The person pays the book online,Relevant
Then  the company is notified that a customer made an order,Relevant
The person received a message from Amazon that notifies the delivery date ,Relevant
Amazon has a large storage capacity in these warehouses,Irrelevant
An employee finds the item and dispatches the product via a delivery method ,Relevant
The delivery is in progress,Irrelevant
The delivery company notifies the consumer of the arrival of the package,Relevant
The persona finally receives his book  the process is finished ,Relevant
A couple of people want to launch itself in a construction project ,Irrelevant
The process starts when a couple hires an architect to explain what they want ,Relevant
The couple chooses the best architect of the city,Relevant
The architect draws the model and shows them ,Relevant
He has designed a house as large as that of the Kardashian ,Irrelevant
The couple accepts the model ,Relevant
People use a construction company and show them the model designed,Relevant
The company buys raw material to build the house ,Relevant
Then  the company notifies its workers and give the instructions ,Relevant
The workers work on the project and after several months  finalize it ,Relevant
The couple pays the construction company  the process is finished ,Relevant
 When a person posts an envelope in the mailbox of his village  it is taken care of daily by the village letter carrier,Relevant
 The letter carrier then picks up the envelope and brings it back to the depot at the end of the day,Relevant
 At the depot  the letter is taken to the sorting center specialized for letters,Relevant
 The next morning  the letter is sorted according to its destination,Relevant
 Then a van takes charge of the letter and those that correspond to the same geographical area to bring them to the appropriate post center,Relevant
 Once arrived at the good deposit they are again sorted by smaller geographical zone  ,Relevant
The next day very early in the morning  around 4 00   at 7 30 the letters are distributed according to the rounds of the factors,Relevant
 The postmen sort the letters in the order of their rounds and then go to the inhabitants to deposit them,Relevant
Making the delivery of packages,Irrelevant
 When a parcel arrives at the Bpost depot  the first thing to do is to sort it according to the letter carrier s round,Relevant
 Then the mailman takes care of the parcel,Relevant
 The postman puts the parcel in his van according to the order of his round,Relevant
 Then he goes on his rounds to deliver it to the customer,Relevant
 If the customer is not there  the parcel is either returned to the depot and the delivery is made again the next day  or the parcel is dropped off at a neighbor s house or in a safe place  or the parcel is dropped of at a relay point,Relevant
 In the last 2 cases  it is up to the customer to pick up the parcel once it is marked as delivered,Relevant
 Philippart is a traditional bakery where you can buy bread  pastries and chocolate,Irrelevant
 The process starts when a customer enters in the bakery,Relevant
 If the bakery employee is not in the shop  he or she is alerted that a customer has entered by the bell,Relevant
 The employee asks for the order,Relevant
 The customer communicates his order,Relevant
 For example  a sliced white bread and a rice pie,Irrelevant
 The employee prepares the customer s order in the shop   slices the bread  packs the pastries and so on,Relevant
 The shop contains all the available items and there is also a storage room at the back for items in case of a large order,Irrelevant
 The customer pays cash or pays by card,Relevant
 The customer takes the order and the recipeit,Relevant
 The customer leaves the bakery  the process is finished,Relevant
 Fiedelers M M is a drink market which delivers drinks with and without alcohol,Irrelevant
 The process starts when a customer telephones the office to place an order,Relevant
 For example  10 kegs of beer  15 crates of coke and 8 crates of water ,Irrelevant
 The employee notes the order and communicates the price to the customer,Relevant
 The customers confirms or not his order,Relevant
 The employee goes to the warehouse to prepare the customer s order,Relevant
 The warehouse contains all the available items and if necessary  a new order is placed with the supplier,Irrelevant
 Another employee ensures that the order is complete ,Relevant
 The employees load the truck,Relevant
 The employee drives the truck to the delivery site  unloads the goods and hands the invoice to the customer,Relevant
 The customer checks whether the order is complete,Relevant
 The employee comes back to the office,Relevant
 Within one month the customer makes the bank transfer  the process is finished,Relevant
First the person puts his articles on the conveyor belt,Relevant
Then the conveyor belt brings the items close to the cashier ,Relevant
The cashier says hello and starts scanning the items,Relevant
Items can sometimes be heavy and require a physical effort from the storekeeper ,Irrelevant
The store clerk asks the customer while scanning the items if he has the loyalty card,Relevant
If the customer has the loyalty card  the store clerk asks him to put it in the reader and presses the  Club Malin  button on his cash register,Relevant
If not  the storekeeper suggests that the customer goes to a terminal to make his loyalty card and quickly explains how it works,Relevant
When an article does not have a price or a barcode  he calls on the microphone so that one of his colleagues can see it in the aisle and then notes the information by hand on his machine,Relevant
Then when the scan of all the articles is finished he presses TOTAL on his cash register and announces the price displayed to the customer,Relevant
Then the storekeeper looks to see if the person is paying by card or cash,Relevant
If the person pays by card  he presses on the bank card displayed on his cash register and then on OK,Relevant
The person just has to put his card in the reader and write his code,Relevant
A ticket is issued and the clerk hands it to the customer and says goodbye,Relevant
If the customer pays by cash  he notes the amount given by the customer and presses the cash button on the machine,Relevant
The cash register opens and the ticket starts to come out,Relevant
Then he gives the change and the receipt to the customer and says goodbye,Relevant
The vaccination center is located at the Ciney Expo,Irrelevant
First of all  the receptionist greets the patient,Relevant
Then he asks him for his identity card and his invitation to the vaccination and checks that the two names match,Relevant
If they match  the patient can continue the steps,Relevant
If they do not match  the patient is refused,Relevant
If the patient does not have his ID card the patient must come back later,Relevant
If the patient does not have his convocation but has some proof of his appointment he can continue the path and if not he must go to the information office,Relevant
If the person has to go to the information desk  the receptionist will show him the way to go there,Relevant
The receptionist then checks the time of the appointment  if it is in more than 15 minutes he asks the patient to wait,Relevant
If the appointment is within 15 minutes or less  the receptionist asks the patient to follow him her and to position him herself in front of the camera that takes the temperature,Relevant
If the camera does not work directly  the receptionist takes the infrared thermometer and points it on the patient s forehead,Relevant
If the patient s temperature is less than 38° then the patient can continue the steps and if not the patient must go home and contact his doctor,Relevant
If the patient is accompanied then the caregiver must ask if the person is autonomous or not,Relevant
If the person is not autonomous  the attendant is allowed to go with the patient,Relevant
If not  the accompanying person is not allowed to go with the patient,Relevant
Then the receptionist indicates the way to the check in,Relevant
He also indicates that there are documents on shelves along the way and that the patient must fill them out,Relevant
If the patient does not know how to fill in the document on the shelves by himself  the receptionist offers his help,Relevant
 The process starts when a client comes in a garage and the car dealer received a new car request from him,Relevant
 He assesses the needs and requirements of the client  budget  new or used vehicle  type of vehicle  number of seats on board  engine power  type of fuel  etc ,Relevant
 Car dealer searches cars based on client s car preferences,Relevant
 Seller can provide two possible responses,Irrelevant
 If he doesn t have a vehicle that meets the customer s needs  he tells the client  and the request stops there,Irrelevant
 If he has a vehicle that meets the customer s needs  he proposes 3 types of car,Relevant
For example   a used car  a new car in his stock or a new car that still needs to be built,Irrelevant
 Client can rejects all the proposed car or accepts one of the proposed cars  or changes car preferences,Relevant
 In case of a vehicle is chosen  car dealer requests client s personal information and asks if there is a car to take back the old vehicle or not and makes an offer for the new and the old car,Relevant
