sentence,class
After this discussion  he asks the franchisee if he is still interested,Relevant
The franchisee will then give an answer to the franchisor,Relevant
If he decides to continue  then Mr  Buche will take him on a day long immersion trip to his point of sale in order to learn more about the franchisee and to show him how a day in a point of sale goes,Relevant
After that day  both parties take a week to think about whether or not they want to continue,Relevant
The decision comes from both parties,Relevant
If they continue  the prospective franchisee must sign a confidentiality document,Relevant
Once this is done  the franchisee starts looking for a location for their new outlet,Relevant
Once he has found it  he will show it to Mr  Buche so that he can take care of the market research and a cost benefit calculation to see if the location is ideal and profitable,Relevant
If it is not  the franchisee has to look for another location,Relevant
If it is  the calculations are sent to the franchisee s accountant for validation,Relevant
Once validated  it takes a few months for the fieldworks to be completed and then the franchisee pays Mr  Buche for the fieldworks,Relevant
The franchisee can then finally open his point of sale,Relevant
The franchisee receives the calendar of meetings for the year,Irrelevant
One of the franchisees has a new recipe idea,Relevant
He waits for the next meeting to propose it,Relevant
Then  we see if the idea is appreciated  if not  we stop,Relevant
If it is appreciated  the franchisee  who had the idea  suggests to make a vote,Relevant
The vote is made with all the franchisees and the franchisor by raising their hand,Relevant
If the majority raises their hands  we make the recipe  if not the requested is rejected,Relevant
A customer arrives in front of the cashier at Poivre Sel to eat,Relevant
First of all  the cashier asks him whether he is eating on the spot or to take away,Relevant
If the customer eats on the spot  the waiter makes him sit down and asks the customer what he wants to eat,Relevant
Once the order is taken  the waiter gives the order to the cook who prepares it and gives it back to the waiter once it is ready,Relevant
The waiter then takes the dish back and serves it to the customer,Relevant
Then the waiter waits until the customer s meal is over  i e  when the customer calls the waiter,Relevant
The waiter will then send him the invoice and receive payment from the customer and then hand over the money received at the cash desk,Relevant
If the customer has taken out  the cashier asks the customer for the order,Relevant
Then gives the order to the cook who prepares it and returns it to the cashier once the preparation is finished,Relevant
Then the cashier issues the invoice to the customer who pays it and the cashier gives him his meal,Relevant
If a product is missing from Poivre Sel he rings their supplier to see if the product is available  the office  manager  checks the database to see if the product is still in stock,Relevant
If the product is available  we ask for the quantity of this product  x  at Poivre Sel which will determine the quantity and then notify the supplier who will be able to prepare an invoice and send it  once the invoice is received and paid the stock manager will supply the product at Poivre Sel,Relevant
If the product is no longer available  the supplier asks for salt and pepper  if he wants to order  if the answer is no it is the end of the process if it is yes the supplier sends all the information  invoice delivery date  by e mail,Relevant
The process starts with the arrival of the worker at Emerson,Relevant
A renewal contract is when the end of his last contract is greater than 12 months,Irrelevant
He goes to the line manager who welcomes him  then he signs the contract and receives the badge,Relevant
Later  the line manager accompanies him to the social store,Relevant
He begins his training and medical supervision  and the process is over for him,Relevant
If the duration of his contract is less than 12 months  it is considered as a first contract,Relevant
Therefore  the worker is registered at the guard post  then he is greeted by the head of the department  who signs the contract and accompanies him to the social store and shows the worker the factory,Relevant
Later  the HR Business Partner transmits the Welcome Pack to the worker  then the training coordinator receives singled documents and classifies documents in personal files,Relevant
If an IT account must be created  the training coordinators must first present and then send the signature of the IT policy,Relevant
If not  the worker can receive induction training and medical supervision directly,Relevant
The process starts with the expiration of the contract,Relevant
Then  an exit interview takes place with the temporary worker and the coordinator  his release date is encoded on HR Access  the human resources management software package,Relevant
The C4  the unemployment certificate  and the certificate of employment is sent and issued to the worker by the coordinator then who then archives the paper file,Relevant
After that  the worker returns first clothes and keys at the social store and then the badge after the last score,Relevant
Finally the HR Payroll Specialist triggers the bonus at the end of year in HR access  applies the legislation on payment of the days after discharge  clears RHT and RTT hours and the process is ended,Relevant
The process starts with the payment of a deposit,Relevant
Then the HP Payroll Specialist emails to horses  managers before 10 a m  to conclude it,Relevant
Later  he carries out a different point of the checklist and encodes down payment work on the HR Access software,Relevant
He then downloads the payment batch on the bank s website and requests the lot signature to the Finance Manager who signs it,Relevant
Finally  the HP Payroll Specialist checks the sent lot and the worker receives the salary,Relevant
The process begins with the requirement of the Emerson Company,Relevant
The plant HR director invites the hierarchical manager to establish the schedule of objective meetings who will then carry out the evaluation with his employee via the HR Access pre software and will then transmit to the plant HR director,Relevant
if the manager has received the evaluations  he must review them  otherwise the plant HR director will invite the hierarchical manager again to review the evaluations and continue the process,Relevant
If the assessment is understandable  the plant HR director if we need training  if so  we set up training  and we evolve the performance of the end of the year and the performance assessment is completed,Relevant
If the evaluation sent is incomprehensible  the plant HR director discusses with the hierarchical manager who will complete and inform the collaborator who will send the document back to the plant HR director for review evaluation and the process continues normally,Relevant
The process starts when a position becomes available,Relevant
The HR Business Partner drafts the internal announcement and the HR Director validates the content of the announcement via the HR Access pre software  then sends it to the HR Business Partner for the dissemination of the internal announcement,Relevant
The HR Business Partner determines the evaluation criteria and then receives the applications by email,Relevant
The HR Business Partner conducts interviews and tests and evaluates them afterwards,Relevant
If the candidates respond to the applications of the function  they are informed by email and their personal data is deleted with the HR access pre software and finally they are ready to be hired,Relevant
If the candidates do not respond to the applications of the function  they consult the reserve of spontaneous applications,Relevant
The first business process is inbound logistics,Irrelevant
An employee takes care of placing the order with the suppliers,Relevant
All the raw materials needed to manufacture the finished products are stored in a large refrigerated hall within the company,Relevant
There is also a storage room that serves as a freezer because some materials arrive frozen,Irrelevant
The process of outbound logistics is quite similar to that of inbound logistics,Irrelevant
First of all  the company receives requests for the delivery of goods from outside  supermarkets  small shops    ,Relevant
Then  Goumanisto checks its stocks to see if it has the quantities requested by the buyers,Relevant
If it does not have them  it will send a note to inform the purchasing company of the impossibility of supplying the quantities requested,Relevant
The purchasing company can also decide to maintain the order  in which case Goumanisto will produce the missing products,Relevant
Once the products are available  the company will make up pallets that will be sent to the various stores via a delivery company,Relevant
As far as the recruitment process is concerned  it starts when a person shows interest in working for the company,Relevant
For operators  Goumanisto either uses a temporary employment agency to provide the necessary manpower or receives unsolicited applications  most of which are based on the knowledge of existing workers,Relevant
Each recruitment procedure consists of a minimum of 2  sometimes 3  interviews with the applicant,Relevant
The first one is with the direct manager  i e  the operations manager if the company is looking to hire an operator,Relevant
The second interview takes place in the presence of the company s managers,Relevant
Following this second interview  they decide whether or not the person is suitable,Relevant
Production is a very important business process at Goumanisto,Irrelevant
About 50 people are employed in production  and almost half of them come from the sheltered workshop,Irrelevant
The first room is made up of a recently acquired machine  it allows the various products to be cut very quickly and precisely,Relevant
Four to five workers are needed for this machine to work properly,Relevant
Then there is another machine that weighs the cut products and divides them into different batches according to the quantities required,Relevant
The next step is the reception of the products and their packaging,Relevant
This step is done by production line,Relevant
Currently there is a manual line with 10 people and an automated line with 5 people,Relevant
The automatic line checks that the machines properly close the boxes with plastic paper  then the manual line closes the boxes with plastic lids,Relevant
Goumanisto s objective is to acquire a new automated line by February 2021,Irrelevant
Finally  the various plastic boxes have to be closed and packed in cardboard boxes  both operations are still done manually,Relevant
This one could be a good candidate for automation,Irrelevant
Indeed  the labelling and the placing of the products packed in the cardboard boxes are still done manually so it would represent a saving of time if the company were to automate this process,Irrelevant
R D is also an important process for the organization,Irrelevant
Members are looking for new product ideas that may appeal to consumers,Irrelevant
Most often the company uses market research done by the wholesale distribution to whom it sells its products instead of doing its own surveys,Relevant
Then  they analyze the results of market research in order to embark on the development of new ideas of products,Relevant
The point of product ideas is obviously that these products can be sold in large quantities and at a lower price,Irrelevant
Then they compute the potential costs of producing these new product ideas,Relevant
If these can be profitable and lead to profit subsequently  they are validated by the R D department and presented to the general council,Relevant
On the other hand  if they could not be profitable  everything falls apart and the process stops,Relevant
It will therefore be necessary to start all over from the development of new product ideas,Relevant
The process starts when a client wants to employ temporary workers,Relevant
The client sends an email with a job description to the agency,Relevant
An Asap consultant analyzes the job description,Relevant
Then  he checks if there is an existing profile in the agency s database,Relevant
If a matching profile has been found  the process to employ a candidate begins,Relevant
If the candidate has been employed  the process ends,Relevant
If he has not been employed  the consultant will recheck in the database in order to search for another potential profile,Relevant
If one is found  the loop is going again,Relevant
If not an announcement is published on the agency site,Relevant
Moreover the consultant has to check the specificity of the job,Relevant
Indeed  when the client wants a very specific candidate  the agency has to actively research a candidate in addition to the published announcement,Relevant
When the job does not require any specific skills  the consultant only needs to wait for candidates to propose themselves,Relevant
Whether it would be a specific or a non specific job  when a candidate respondsto the announcement  the to employ a candidate process can start,Relevant
If the candidate has been employed  the process ends,Relevant
If the candidate has not been employed  the consultant researches or waits again for a candidate to answer the announcement,Relevant
However  if the agency can not find a candidate fast enough  the client must send a message to the agency to ask them to stop the process,Relevant
Indeed  the client works with several agencies so if another agency finds a candidate before Asap  the client has to warn Asap,Relevant
So  when Asap receives a message from the client  the agency must stop his searching process,Relevant
The process starts when a profile of interim which matches with the announcement has been found,Relevant
The first step is to call the candidate for a phone screening,Relevant
After the phone call  the candidate and the consultant agree for a date for a meeting,Relevant
Another option is that the consultant realized during the phonescreening that the candidate was not suitable for the job,Relevant
If so  the process ends,Relevant
If a meeting has been agreed  the consultant sends an email to the candidate with a confirmed date and some information over the meeting,Relevant
On the convenued day  the candidate goes to the meeting and the consultant rules the meeting,Relevant
The meeting starts when the candidate arrives,Relevant
So  the consultant can start the meeting,Irrelevant
Before discussing specific topics of the job  he has to check the candidate references,Relevant
After the discussion  the candidate has to pass a cognitive test,Relevant
The meeting ends when he leaves,Relevant
After the meeting  the consultant sends a report over the meeting to the client,Relevant
Then they have to wait for the client to respond,Relevant
When the client sends a feedback of the report to the agency  there are two possibilities,Relevant
On one hand  if the feedback is bad  the client does not want the candidate so the agency must send him a rejection message,Relevant
In this case  the process ends,Relevant
On the other hand  if the feedback is good  the client wants the candidate so the agency must send him an approval message,Relevant
After sending the message  the consultant makes the contract that he sends for the candidate to confirm and sign the contract,Relevant
The candidate resends the signed contract to the agency which then sends the contract to the client,Relevant
In this case  the candidate is employed and the process ends,Relevant
When the social secretary of ASAP receives the hours worked by the candidate for the client  the process can start,Relevant
The first step is to inform the bank to pay the hours worked,Relevant
When the bank receives the message from ASAP  she has to pay the worked hours to the candidate s bank account,Relevant
The candidate is then informed that he has received the payment,Relevant
The candidate checks if the payment is correct,Relevant
If it is the case  the process is fulfilled,Relevant
If it is not  he must inform the agency about the payment error,Relevant
On the side of the agency  if she doesn t receive a message from the candidate  the process is fulfilled but  when a payment error message is received  the agency must check if the candidate has been paid too much or not enough paid,Relevant
When the candidate has not been paid enough  the bank has to pay the extra hours on the candidate bank account and the process is fulfilled,Relevant
If the candidate has been too much paid  the agency must request a refund from the candidate,Relevant
So  the candidate pays the hours not worked to the bank and the process ends,Relevant
 We can imagine that the candidates would not send an error message if he has been paid too much,Irrelevant
However some of them do and ASAP counts on their honesty ,Irrelevant
The process starts when an employee evaluation is needed,Relevant
The superior calls the employee,Relevant
They plan a meeting together,Relevant
After the phone call  the superior sends an email with the confirmed date of the meeting,Relevant
On the said date  the employee goes to the meeting,Relevant
So  the superior can start the meeting,Relevant
He first checks if the KPIs of the employee are good,Relevant
Then  he discusses with him about his general feeling in the company,Relevant
After that  the superior can end the meeting,Relevant
When the meeting is finished and the employee is left  the superior makes a feedback that he sends to his employee,Relevant
From there  there are three possibilities,Relevant
Either the feedback is good so nothing happens or it is the first bad feedback so the superior warns his employee or it is the second bad feedback so the superior sends a breach of contract to his employee,Relevant
After each possibility  the process ends,Relevant
 We can surely say that the breach of the contract can be negotiated depending on the circumstances ,Irrelevant
When the agency has given a service to one of his clients  a consultant makes an invoice,Relevant
The business manager then checks the invoice,Relevant
 The invoice may not be correct if the client has had a credit note on a past delivery ,Irrelevant
If the invoice is not correct  the business manager resends the invoice to the consultant and he has to make the invoice again,Relevant
If the invoice is correct  the consultant can send the invoice to the client,Relevant
When the invoice has been sent  the consultant waits for the payment,Relevant
If the payment arrives within 5 days  the process is fulfilled,Relevant
If it is not the case  the consultant calls the client with a first warning,Relevant
After this call  if the payment has been completed within 5 days  the process ends,Relevant
If not  the account manager calls the client for a second warning,Relevant
The client has to pay within 5 days to finish the process if not the account manager sends an email about a potential bailiff venue and informs the bailiff about his potential venue,Relevant
To finish the process  there are two possibilities,Relevant
Either the client pays his debt within 50 days and the process ends or the account manager contacts the bailiff and the process is finished,Relevant
 the delays are so short because ASAP has to pay the temporary workers one week after the last day of the mission As mentioned above ,Irrelevant
The process starts with the interest of the client in finding a solution to the digital transformation his company needs  the first task is to propose and describe the 3 Bizz Online packs  get a response from the client  charge him and inform DJM,Relevant
The first contact always starts within Proximus stores  but the salesman only acts as an intermediate and only during the selling phase  after fulfilling the order he steps out of the conversation and an employee of DJM takes this over  firstly the manager,Relevant
The process starts when a customer enters a Proximus shop  either the customer goes to a Proximus shop because he is a freelancer interested in the Bizz online packs  or the seller proposes the Bizz online packs to him,Relevant
If the customer refuses the offer  the process is over,Relevant
On the other hand  if the customer is interested in the pack  the seller offers him the choice between 3 packs  S M L,Relevant
These packs are categorized according to their size  options and functionality,Irrelevant
They go from the most basic to the most specific,Irrelevant
Once the customer has made his choice  the seller informs a DJM manager of the customer s new request via an ERP system set up between the 2 companies  DJM and Proximus,Relevant
Bizz online employees then start a discussion with the customer in order to prepare the website as well as possible,Relevant
When the website is prepared  it is sent to the customer  who can then request the latest changes if he wants before the website is published,Relevant
If the client is satisfied with the website  it is published on the internet and the process is completed,Relevant
If the customer does not respond to the message sent within 5 days  a reminder message is sent,Relevant
This process starts when the client  who has already chosen either the M  pack or the L pack  is interested in receiving an e shop as an option in his pack,Relevant
After invoicing in a Proximus shop  the request of the client goes to a project manager of Bizz online who gets in touch with the client so that they can discuss the project,Relevant
Then  it s the webmaster who produces the e shop taking into account the suggestions of the client and does the modifications if necessary,Relevant
This process ends when the e shop is published,Relevant
The process starts when the manager receives a complaint,Relevant
He then registers it and transfers it to the webmaster,Relevant
The webmaster analyses the complaint and if more information is needed  he recontacts the client to receive the missing pieces of information,Relevant
If he can resolve it directly  he skips those steps and resolves it,Relevant
Then the process ends,Relevant
The process starts when a jobseeker sends his or her application to DJM by e mail,Relevant
The project manager receives the application and checks whether it contains the CV and covering letter  whether it contains the basic data such as name and surname  and whether the applicant has the required diploma to work at DJM,Relevant
If the documents are incomplete  the project manager will inform the applicant,Relevant
If the documents are complete  the project manager will contact the applicant through one of the channels provided on the CV to find a time to place an interview,Relevant
After the interview  if the candidate is hired  the project manager will send a rejection email,Relevant
After the interview  if the candidate is hired  an email is also sent to inform him her of the news,Relevant
The project manager then begins to enter the information collected from the application,Relevant
If he she notices that he she is missing data  he she contacts the candidate again to complete the application with the missing data,Relevant
Then he creates the contract  which he then sends,Relevant
The process starts when an employee is needed,Relevant
Then  the first task is made by the Head of department  who has to give specific criteria of the job  requirements  skills needed  ,Relevant
Once the task is completed  the HR employee has to see if it is a specific more special demand  or not,Relevant
Usually for nurses  they will look at spontaneous applications on the hospital website,Relevant
For more specific functions  they will externalize the process and recruit via Forum,Relevant
For more special requests  for example  energy engineer   they make an offer on the website themselves,Relevant
After having collected the CV  the HR employee has to to make a selection based on the head of department s criteria,Relevant
If there are a lot of applications  he can decide to filter the candidates by doing a written exam in order to screen people,Relevant
Due to the written exam  he has to select candidate and review application,Relevant
Once the task is completed  he has to decide if he approve or not the candidate,Relevant
If he didn t approve it  a rejection email will be sent to the applicant and the process is finished,Relevant
In the other case  the HR employee will have to schedule an online interview,Relevant
The head of the department has to conduct the personal interview and based on that  he will decide if he hire or not the candidate,Relevant
If he doesn t want to hire him or her a rejection email is sent to the candidate and the process is finished,Relevant
In the other case  the head of department has to inform the HR employee that the applicant is hired,Relevant
Finally  the HR employee has to create an administrative file with the applicant s information and create the employment contract,Relevant
Once the tasks are completed the process is finished    applicant employed ,Relevant
The process takes place in emergencies,Irrelevant
It starts when a patient arrives at the emergency room,Relevant
The emergency service has to register the patient and take his or her vital parameters as blood  pressure and so on,Relevant
These data are entered in the DPI system by the emergency service  which allows the doctor  even if he is not on site to consult that information,Relevant
The doctor specialist has to check the patient s data,Relevant
based on that  he has to evaluate the urgency,Relevant
If he considers that it is not urgent  he has to give instructions to the emergency doctor,Relevant
Then the emergency doctor has to treat the patient  schedule an appointment and discharge him or her,Relevant
Once the tasks are completed  the process is finished,Relevant
In the other case  which means that the doctor specialist considers that it is an urgency  he has to inform the nurses and check bed availability at the same time,Relevant
Nurses will then register the person in their department,Relevant
They absolutely have to have the approval of the medical specialist before they admit someone,Relevant
They cannot register a patient without that,Irrelevant
Finally  the nurses have to move the patient from the emergency room to the room service,Relevant
The process starts when medications are needed,Relevant
The first task is made by the nurse who has to check their department s drug needs for each patient,Relevant
The nurse then group everything together and send the order by fax  usually to the pharmacy,Relevant
In all hospitals  there is a pharmacy  so orders are sent there and directly processed,Relevant
The pharmacy checks if they have everything  usually they have everything ,Relevant
If some medications are missing  they have to inform the nurse of the product s non availability,Relevant
Then  they have to check the availability of the medications in another service  and send someone to take them,Relevant
Once they have received the medications  they have to notify the nurse  prepare all the medications and finally deliver them to the nurse,Relevant
The last task is made by the nurse  who has to prepare the medications for each patient,Relevant
Once the task is done  the process is finished    medications prepared ,Relevant
There are several possible cases ,Irrelevant
  In case of end of contract At the end of the contract  replacement contract  fixed term contract  there is nothing is simply over for the employee,Relevant
  In case of dismissal Dismissal can be caused by many things  usual causes ,Relevant
If the dis missal is sufficiently justified  HR will take care of giving notice,Relevant
  In the event of a decision to discontinue  e,Relevant
redirection to another hospital  It is up to the employee to request advance notice,Relevant
HR will ensure that the notice period is acceptable,Relevant
This process especially concerns the Meuse Tube Clinic in Flémalle  this clinic belongs to the CHBA group,Irrelevant
However  the process cannot be the same as in Seraing,Irrelevant
When a patient wishes to make an appointment  he can do so through three different channels  this can be done by phone  by mail  or on the spot at the counter,Relevant
In all three cases  the patient will come across the reception desk of the clinic,Relevant
However  if it is done by e mail  it may take longer to get an answer,Irrelevant
The receptionist will look at the places available and suggest an appointment date to the patient  then  an appointment will be scheduled,Relevant
The person at the reception desk will then check his or her contact details via his or her identity card and health insurance,Relevant
The patient has to pay directly on the spot  he will eventually receive an invoice,Relevant
After waiting in the waiting room  the doctor sees the patient,Relevant
He will check the  patient s medical history  in the CPR  computerized patient record   examine the patient and give recommendations for treatment,Relevant
Eventually  the doctor may request additional tests if the situation requires it or even transfer the patient to the emergency room in case of an emergency,Relevant
He can also schedule a hospitalization if he wants to follow the patient in real time,Relevant
The invoicing service will take care of the invoice which will depend on the technical services performed during the consultation  the status of the person and his or her health insurance company,Relevant
The maintenance and repair process uses one main software   Carpark,Irrelevant
Indeed  Carpark allows the management of all the vehicles from all the parks thanks to its database that includes all the information necessary about the vehicles from all the subsidiaries   the number plate  the intern references  but also the location of the maintenance  the maintenance plan that suits the vehicle the most according to the recommendation of the suppliers    Moreover  drivers also use Carpark in order to encode the kilometers travelled with the busses  which allows the automated planning of the maintenance every 15 000 or 30 000 kilometers  depending on the bus,Relevant
Those planned maintenances are sorted 1 500 kilometers in advance by the software in order for the technical and maintenance head to be able to plan their actual execution with the mechanics,Relevant
Of course  more completion dates can be added manually in accordance with a specific date of a specific number of kilometers travelled,Relevant
Lastly  Carpark keeps the history of all the maintenances and repairs that have been done on each vehicle,Relevant
The repair process starts with the transmission of a complaint through Carpark,Relevant
With this complaint  a driver signals a damage  a breakdown or an accident  after having made a research with the number of the vehicle in order to verify that the damage has not already been signaled and avoid any duplication,Relevant
The content of the complaint is the following   the problem  the vehicle concerned  its kilometers travelled  and  if the driver wants to  his email address or his phone number in order to receive a message when the complaint is taken in charge,Irrelevant
The technical and maintenance head can consult the list of all the complaints in Carpark,Irrelevant
He then decides of the moment the complaint has to be treated   depending on the urgency of the problem,Relevant
If the problem is considered as urgent  the technical and maintenance head directly visits the garage where the repair is going to be done in order to find mechanics who are available to take the bus in charge,Relevant
Otherwise  the repair is planned for a later day and will be taken in charge during the daily morning meeting between the technical and maintenance head and the mechanics where the work of the day is divided up,Relevant
The technical and maintenance head creates the workshop sheet related to each repair,Relevant
This sheet includes a description of the problem as well as the work that has to be done by the mechanics  and is identified by a specific codebare,Irrelevant
If the driver who transmitted the complaint gave a phone number or an email address  a message is automatically sent to him when the workshop sheet is created in order to let him know that the complaint is taken into account and that the bus is sent to the garage for repairs,Relevant
Following the daily planning of the mechanics  the technical and maintenance head sends the workshop sheets to the ones concerned by the repair,Relevant
With the use of a clocking software   each mechanic scans the barcode of the workshop sheet to indicate when he takes it in charge  and then when he is done with the execution of its content,Relevant
That enables the technical and maintenance head to know which repairs are ongoing and which ones are finished  but also to know the workforce that has been required for each of them,Irrelevant
Moreover  the mechanic indicates in the workshop sheet every piece that he used for the repair by scanning the barcode of them  which also allows an easy following of the evolution of the stock ,Relevant
Once the mechanic has finished the repairs  the completed workshop sheet is sent back to the technical and maintenance head who closes it,Relevant
That finally permits the creation of the invoice as well as the suppression of the complaint in the list in Carpark,Relevant
Of course  in order to make repairs on busses  it is essential to have efficient stock maintenance of the pieces required for those repairs,Irrelevant
It is the role of the technical and maintenance head to create the purchase orders  communicate them to the suppliers  take the delivery  control and approve the invoices,Relevant
Once a new piece arrives  either it is immediately used because it has been ordered for a specific repair that is ongoing or urgent  or the piece enters the stock,Relevant
Each piece of the stock is identified by a particular barcode  which is also useful to keep track of the pieces used during each repair  as mentioned previously   and has a particular place in the warehouse determined by a departement  a shelf and a level,Relevant
Keolis Belgium and its subsidiaries owns many gas stations with their fuel pumps  but they also manage the tankage of other stations in areas where they don t own any cistern,Irrelevant
This mix of their own tanks and the external tanks is centralized in one software  Telenaro   where the internal tanks are continuously updated  and the data from their external clients are imported two times a month,Relevant
Telenaro gathers all the societies  vehicles of the group  internal and external drivers  and data related   type of vehicle  maximum level of the fuel tank  baseline consumption  current consumption  and all the other details linked with the tankage,Relevant
That permits automated statistics about the consumption of fuel  as a way of efficient control despite the size of the entire group and the number of stations  vehicles and cisterns,Relevant
Moreover  the forecasting of the resupply of each cistern is based on an estimated range computed from the average daily consumption registered,Relevant
Lastly  Telenaro keeps the history of all the deliveries of fuel  the deltas given by the probes  see further   the alerts from problems during a delivery  etc,Relevant
Any anomaly in Telenaro can be corrected manually by an operator,Relevant
A new system of probes installed in some of the cisterns of the company gives an on live view of the fuel level,Relevant
In parallel to the probes  the level is also computed from the documented tanks and resupplies in Telenaro,Relevant
The delta between the probed level and the computed one allows the operators to identify any problems in the supply of fuel or in the tankage of some vehicles  i e  the amount of fuel delivered do not correspond to the one indicated on the invoice of the supplier   a driver tries to defraud by taking some fuel for its 7 own personal consumption   in winter  a quite big difference can come from the high consumption of the heaters for the scholar cars     ,Irrelevant
The probe of a cistern also detects if the amount of fuel varies whereas no delivery is ongoing because of a leak of fuel or a theft  which triggers an alarm,Relevant
It even gives the level of water in the cistern  due to the condensation in the cisterns  so that the operators know when they need to evacuate some of that water,Relevant
Most importantly  the probes replace the previously needed and costly physical presence of an operator in order to verify and control the proper conduct of each resupply,Relevant
The starting point of the resupply of a cistern is its low level of fuel,Irrelevant
To know if any tankage is required  the manager of a society can easily visualize the level of each cistern of its society thanks to Telenaro and its icons and colored level bars  see the adjacent illustration ,Irrelevant
In addition  the system automatically sends an alert to the manager when a particular level of fuel is reached whereas no tankage is planned yet,Relevant
When the operator decides that an order is needed   he calls for tenders  and the best price gets the order,Relevant
Then the manager makes the order to the supplier and sends an email to the subsidiaries in order to inform the local managers of the upcoming resupply,Relevant
All the ongoing orders are also registered in Telenaro,Relevant
When the delivery man arrives at the location of the delivery  the operator in charge at the station gives him the delivery probe that has to be scanned at the pump to allow the tankage as well as to confirm to Telenaro that the delivery is made,Relevant
After the tankage  the delivery man encodes the amount of fuel he just delivered  and the system will compare that amount to the one measured by the probe,Relevant
If they do not correspond  the system asks the delivery man to re encode the amount and makes the verification again,Relevant
